card_id,name,variant,set,card_number,rarity,artist,subtype,national_dex_numbers,supertype,release_date,price_source,purchase_url,image_url,tcgplayer_updated_at,cardmarket_updated_at,tcgplayer_market,tcgplayer_low,tcgplayer_mid,tcgplayer_high,tcgplayer_holofoil_market,tcgplayer_reverse_holofoil_market,tcgplayer_1st_edition_normal_market,tcgplayer_1st_edition_holofoil_market,other_tcgplayer_variants_json,cardmarket_average_sell_price_usd,cardmarket_low_price_usd,cardmarket_trend_price_usd,cardmarket_reverse_holo_sell_usd,cardmarket_avg1_usd,cardmarket_avg7_usd,cardmarket_avg30_usd,cardmarket_reverse_holo_avg1_usd,cardmarket_reverse_holo_avg7_usd,cardmarket_reverse_holo_avg30_usd,eur_usd_rate_used,date
hgss4-1,Aggron,holofoil,HS—Triumphant,1,Rare Holo,Kagemaru Himeno,Stage 2,306,Pokémon,2010/11/03,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/hgss4-1,https://images.pokemontcg.io/hgss4/1_hires.png,2026/08/05,2026/07/01,9.710000038146973,6.5,9.96,109.71,,13.40999984741211,,,,3.08489990234375,0.508400022983551,4.205699920654297,3.893699884414673,3.755000114440918,3.200500011444092,3.050299882888794,2.18370008468628,4.147900104522705,3.939899921417236,1.155400037765503,2026-08-06
xy5-1,Weedle,normal,Primal Clash,1,Common,Midori Harada,Basic,13,Pokémon,2015/02/04,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/xy5-1,https://images.pokemontcg.io/xy5/1_hires.png,2026/08/05,2026/07/01,0.209999993443489,0.02,0.22,1000.0,,0.5899999737739563,,,,0.1732999980449676,0.0230999998748302,0.138600006699562,0.531499981880188,0.0577999986708164,0.1501999944448471,0.1617999970912933,0.8319000005722046,0.6238999962806702,0.6700999736785889,1.155400037765503,2026-08-06
pl1-1,Ampharos,holofoil,Platinum,1,Rare Holo,Atsuko Nishida,Stage 2,181,Pokémon,2009/02/11,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/pl1-1,https://images.pokemontcg.io/pl1/1_hires.png,2026/08/05,2026/07/01,29.979999542236328,23.99,33.35,389.5,,23.75,,,,5.730800151824951,1.1438000202178955,6.678199768066406,10.398599624633787,4.621600151062012,5.465000152587891,5.314799785614014,15.008600234985352,8.665499687194824,6.805300235748291,1.155400037765503,2026-08-06
dp3-1,Ampharos,holofoil,Secret Wonders,1,Rare Holo,Kouki Saitou,Stage 2,181,Pokémon,2007/11/01,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/dp3-1,https://images.pokemontcg.io/dp3/1_hires.png,2026/08/05,2026/07/01,42.560001373291016,37.0,41.92,237.18,,27.059999465942383,,,,4.610000133514404,0.2888000011444092,7.001699924468994,4.690899848937988,5.199299812316895,2.692100048065185,4.725599765777588,1.7331000566482544,4.009200096130371,4.690899848937988,1.155400037765503,2026-08-06
det1-1,Bulbasaur,holofoil,Detective Pikachu,1,Common,MPC Film,Basic,1,Pokémon,2019/04/05,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/det1-1,https://images.pokemontcg.io/det1/1_hires.png,2026/08/05,2026/07/01,1.0199999809265137,0.2,0.99,37.51,,,,,,0.901199996471405,0.0230999998748302,0.7279000282287598,0.0,0.2425999939441681,0.6931999921798706,0.8896999955177307,2.2992000579833984,1.3286999464035034,0.9358999729156494,1.155400037765503,2026-08-06
dv1-1,Dratini,holofoil,Dragon Vault,1,Rare Holo,Masakazu Fukuda,Basic,147,Pokémon,2012/10/05,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/dv1-1,https://images.pokemontcg.io/dv1/1_hires.png,2026/08/05,2026/07/01,4.449999809265137,2.72,4.25,94.92,,,,,,1.80239999294281,0.1732999980449676,6.470200061798096,3.466200113296509,46.21599960327149,9.16230010986328,3.5239999294281006,3.466200113296509,3.073400020599365,2.137500047683716,1.155400037765503,2026-08-06
mcd19-1,Caterpie,holofoil,McDonald's Collection 2019,1,,Sekio,Basic,10,Pokémon,2019/10/15,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/mcd19-1,https://images.pokemontcg.io/mcd19/1_hires.png,2026/08/05,2026/07/01,13.920000076293944,10.99,12.0,581.88,,,,,,2.796099901199341,0.4621999859809875,2.472599983215332,0.0,4.621600151062012,2.9809000492095947,2.634299993515014,0.5777000188827515,1.9757000207901,1.582900047302246,1.155400037765503,2026-08-06
pl3-1,Absol G,holofoil,Supreme Victors,1,Rare Holo,Yusuke Ishikawa,Basic|SP,359,Pokémon,2009/08/19,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/pl3-1,https://images.pokemontcg.io/pl3/1_hires.png,2026/08/05,2026/07/01,31.14999961853028,27.95,30.0,164.9,,42.5,,,,7.960700035095215,1.1438000202178955,9.797800064086914,7.741199970245361,4.621600151062012,6.135200023651123,8.526900291442871,4.610000133514404,8.711700439453125,12.131699562072754,1.155400037765503,2026-08-06
ex12-1,Aerodactyl,holofoil,Legend Maker,1,Rare Holo,Hajime Kusajima,Stage 1,142,Pokémon,2006/02/01,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/ex12-1,https://images.pokemontcg.io/ex12/1_hires.png,2026/08/05,2026/07/01,79.56999969482422,49.99,120.0,311.2,,125.0,,,,28.861900329589844,5.776999950408936,40.41590118408203,36.279598236083984,4.610000133514404,16.718599319458008,91.60009765625,10.976300239562988,28.96590042114257,34.373199462890625,1.155400037765503,2026-08-06
ex3-1,Absol,holofoil,Dragon,1,Rare Holo,Naoyo Kimura,Basic,359,Pokémon,2003/11/24,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/ex3-1,https://images.pokemontcg.io/ex3/1_hires.png,2026/08/05,2026/07/01,161.92999267578125,139.99,289.99,2349.9,,101.41000366210938,,,,46.01959991455078,2.310800075531006,48.42279815673828,38.70589828491211,80.82019805908203,46.01959991455078,42.88840103149414,36.972801208496094,30.20219993591309,21.467300415039062,1.155400037765503,2026-08-06
