card_id,name,variant,set,card_number,rarity,artist,subtype,national_dex_numbers,supertype,release_date,price_source,purchase_url,image_url,tcgplayer_updated_at,cardmarket_updated_at,tcgplayer_market,tcgplayer_low,tcgplayer_mid,tcgplayer_high,tcgplayer_holofoil_market,tcgplayer_reverse_holofoil_market,tcgplayer_1st_edition_normal_market,tcgplayer_1st_edition_holofoil_market,other_tcgplayer_variants_json,cardmarket_average_sell_price_usd,cardmarket_low_price_usd,cardmarket_trend_price_usd,cardmarket_reverse_holo_sell_usd,cardmarket_avg1_usd,cardmarket_avg7_usd,cardmarket_avg30_usd,cardmarket_reverse_holo_avg1_usd,cardmarket_reverse_holo_avg7_usd,cardmarket_reverse_holo_avg30_usd,eur_usd_rate_used,date
hgss4-1,Aggron,holofoil,HS—Triumphant,1,Rare Holo,Kagemaru Himeno,Stage 2,306,Pokémon,2010/11/03,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/hgss4-1,https://images.pokemontcg.io/hgss4/1_hires.png,2026/08/07,2026/07/01,9.710000038146973,6.19,10.26,109.71,,17.84000015258789,,,,3.081700086593628,0.5077999830245972,4.201300144195557,3.889699935913086,3.7511,3.1970999240875244,3.047100067138672,2.1814000606536865,4.143599987030029,3.935800075531006,1.1541999578475952,2026-08-07
xy5-1,Weedle,normal,Primal Clash,1,Common,Midori Harada,Basic,13,Pokémon,2015/02/04,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/xy5-1,https://images.pokemontcg.io/xy5/1_hires.png,2026/08/07,2026/07/01,0.209999993443489,0.02,0.21,1000.0,,0.5899999737739563,,,,0.1730999946594238,0.0230999998748302,0.1385000050067901,0.5309000015258789,0.0577,0.1500000059604644,0.1615999937057495,0.8309999704360962,0.6233000159263611,0.6693999767303467,1.1541999578475952,2026-08-07
pl1-1,Ampharos,holofoil,Platinum,1,Rare Holo,Atsuko Nishida,Stage 2,181,Pokémon,2009/02/11,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/pl1-1,https://images.pokemontcg.io/pl1/1_hires.png,2026/08/07,2026/07/01,29.979999542236328,23.99,32.0,389.5,,23.75,,,,5.724800109863281,1.142699956893921,6.671299934387207,10.387800216674805,4.6168,5.459400177001953,5.309299945831299,14.9931001663208,8.656499862670898,6.798200130462647,1.1541999578475952,2026-08-07
dp3-1,Ampharos,holofoil,Secret Wonders,1,Rare Holo,Kouki Saitou,Stage 2,181,Pokémon,2007/11/01,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/dp3-1,https://images.pokemontcg.io/dp3/1_hires.png,2026/08/07,2026/07/01,42.560001373291016,24.0,39.99,237.08,,27.059999465942383,,,,4.605299949645996,0.2885000109672546,6.994500160217285,4.686100006103516,5.1939,2.689300060272217,4.720699787139893,1.7312999963760376,4.005099773406982,4.686100006103516,1.1541999578475952,2026-08-07
det1-1,Bulbasaur,holofoil,Detective Pikachu,1,Common,MPC Film,Basic,1,Pokémon,2019/04/05,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/det1-1,https://images.pokemontcg.io/det1/1_hires.png,2026/08/07,2026/07/01,0.9700000286102296,0.2,0.99,37.47,,,,,,0.9003000259399414,0.0230999998748302,0.7271000146865845,0.0,0.2424,0.6924999952316284,0.888700008392334,2.2969000339508057,1.327299952507019,0.9348999857902528,1.1541999578475952,2026-08-07
dv1-1,Dratini,holofoil,Dragon Vault,1,Rare Holo,Masakazu Fukuda,Basic,147,Pokémon,2012/10/05,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/dv1-1,https://images.pokemontcg.io/dv1/1_hires.png,2026/08/07,2026/07/01,4.230000019073486,2.72,4.0,94.92,,,,,,1.8006000518798828,0.1730999946594238,6.463500022888184,3.462599992752075,46.168,9.152799606323242,3.5202999114990234,3.462599992752075,3.070199966430664,2.1352999210357666,1.1541999578475952,2026-08-07
mcd19-1,Caterpie,holofoil,McDonald's Collection 2019,1,,Sekio,Basic,10,Pokémon,2019/10/15,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/mcd19-1,https://images.pokemontcg.io/mcd19/1_hires.png,2026/08/07,2026/07/01,14.220000267028809,10.5,12.0,581.88,,,,,,2.7932000160217285,0.4616999924182892,2.470000028610229,0.0,4.6168,2.977799892425537,2.631599903106689,0.5770999789237976,1.9737000465393064,1.5813000202178955,1.1541999578475952,2026-08-07
pl3-1,Absol G,holofoil,Supreme Victors,1,Rare Holo,Yusuke Ishikawa,Basic|SP,359,Pokémon,2009/08/19,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/pl3-1,https://images.pokemontcg.io/pl3/1_hires.png,2026/08/07,2026/07/01,32.08000183105469,27.87,28.0,164.9,,42.5,,,,7.952400207519531,1.142699956893921,9.787599563598633,7.733099937438965,4.6168,6.128799915313721,8.517999649047852,4.605299949645996,8.702699661254883,12.119099617004396,1.1541999578475952,2026-08-07
ex12-1,Aerodactyl,holofoil,Legend Maker,1,Rare Holo,Hajime Kusajima,Stage 1,142,Pokémon,2006/02/01,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/ex12-1,https://images.pokemontcg.io/ex12/1_hires.png,2026/08/07,2026/07/01,79.56999969482422,49.99,120.0,311.2,,125.0,,,,28.831899642944336,5.770999908447266,40.3739013671875,36.24190139770508,4.6053,16.7012996673584,91.50499725341795,10.964900016784668,28.935800552368164,34.337398529052734,1.1541999578475952,2026-08-07
ex3-1,Absol,holofoil,Dragon,1,Rare Holo,Naoyo Kimura,Basic,359,Pokémon,2003/11/24,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/ex3-1,https://images.pokemontcg.io/ex3/1_hires.png,2026/08/07,2026/07/01,164.66000366210938,139.99,289.99,2349.9,,101.41000366210938,,,,45.9718017578125,2.3083999156951904,48.372501373291016,38.66569900512695,80.7363,45.9718017578125,42.84389877319336,36.93439865112305,30.170799255371094,21.44499969482422,1.1541999578475952,2026-08-07
ru1-1,Venusaur,holofoil,Pokémon Rumble,1,,Pokemon Rumble,Stage 2,3,Pokémon,2009/12/02,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/ru1-1,https://images.pokemontcg.io/ru1/1_hires.png,2026/08/07,2026/07/01,279.92999267578125,129.99,279.89,279.96,,,,,,137.2689971923828,68.0978012084961,141.71270751953125,0.0,51.939,141.50489807128906,95.40619659423828,26.361900329589844,12.800100326538086,6.221099853515625,1.1541999578475952,2026-08-07
ecard2-H1,Ampharos,,Aquapolis,H1,Rare Holo,Shin-ichi Yoshida,Stage 2,181,Pokémon,2003/01/15,cardmarket,https://prices.pokemontcg.io/cardmarket/ecard2-H1,https://images.pokemontcg.io/ecard2/H1_hires.png,,2026/07/01,,,,,,,,,,207.68670654296875,11.541999816894531,178.70480346679688,0.0,1037.6258,213.45770263671875,110.31839752197266,46.15650177001953,20.925600051879883,20.891000747680664,1.1541999578475952,2026-08-07
base4-1,Alakazam,holofoil,Base Set 2,1,Rare Holo,Ken Sugimori,Stage 2,65,Pokémon,2000/02/24,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/base4-1,https://images.pokemontcg.io/base4/1_hires.png,2026/08/07,2026/07/01,54.70000076293945,31.76,40.74,199.98,,,,,,48.01470184326172,14.9931001663208,40.35079956054688,0.0,45.0138,38.07709884643555,41.2510986328125,23.02630043029785,26.327299118041992,24.58449935913086,1.1541999578475952,2026-08-07
hgss1-1,Arcanine,holofoil,HeartGold & SoulSilver,1,Rare Holo,Naoki Saito,Stage 1,59,Pokémon,2010/02/10,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/hgss1-1,https://images.pokemontcg.io/hgss1/1_hires.png,2026/08/07,2026/07/01,75.83999633789062,32.97,77.09,552.0,,34.560001373291016,,,,11.345800399780272,1.7544000148773191,13.21560001373291,17.797800064086914,9.8453,12.880900382995604,12.777000427246094,34.614498138427734,17.797800064086914,14.185099601745604,1.1541999578475952,2026-08-07
