card_id,name,variant,set,set_symbol_url,card_number,rarity,artist,subtype,national_dex_numbers,supertype,release_date,price_source,purchase_url,image_url,tcgplayer_updated_at,cardmarket_updated_at,tcgplayer_market,tcgplayer_low,tcgplayer_mid,tcgplayer_high,tcgplayer_holofoil_market,tcgplayer_reverse_holofoil_market,tcgplayer_1st_edition_normal_market,tcgplayer_1st_edition_holofoil_market,other_tcgplayer_variants_json,cardmarket_average_sell_price_usd,cardmarket_low_price_usd,cardmarket_trend_price_usd,cardmarket_reverse_holo_sell_usd,cardmarket_avg1_usd,cardmarket_avg7_usd,cardmarket_avg30_usd,cardmarket_reverse_holo_avg1_usd,cardmarket_reverse_holo_avg7_usd,cardmarket_reverse_holo_avg30_usd,eur_usd_rate_used,date
hgss4-1,Aggron,holofoil,HS—Triumphant,https://images.pokemontcg.io/hgss4/symbol.png,1,Rare Holo,Kagemaru Himeno,Stage 2,306,Pokémon,2010/11/03,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/hgss4-1,https://images.pokemontcg.io/hgss4/1_hires.png,2026/09/09,2026/07/01,9.8,6.010000228881836,9.800000190734863,109.71,,19.41,,,,3.1009,0.5109999775886536,4.2275,3.9139,3.7746,3.2171,3.0661,2.195,4.1694,3.9604,1.1614,2026-09-09
xy5-1,Weedle,normal,Primal Clash,https://images.pokemontcg.io/xy5/symbol.png,1,Common,Midori Harada,Basic,13,Pokémon,2015/02/04,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/xy5-1,https://images.pokemontcg.io/xy5/1_hires.png,2026/09/09,2026/07/01,0.2,0.029999999329447746,0.23000000417232513,19.98,,0.62,,,,0.1742,0.02319999970495701,0.1394,0.5342,0.0581,0.151,0.1626,0.8362,0.6272,0.6736,1.1614,2026-09-09
pl1-1,Ampharos,holofoil,Platinum,https://images.pokemontcg.io/pl1/symbol.png,1,Rare Holo,Atsuko Nishida,Stage 2,181,Pokémon,2009/02/11,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/pl1-1,https://images.pokemontcg.io/pl1/1_hires.png,2026/09/09,2026/07/01,32.84,23.0,33.75,389.5,,24.32,,,,5.7605,1.1497999429702759,6.7129,10.4526,4.6456,5.4934,5.3424,15.0866,8.7105,6.8406,1.1614,2026-09-09
dp3-1,Ampharos,holofoil,Secret Wonders,https://images.pokemontcg.io/dp3/symbol.png,1,Rare Holo,Kouki Saitou,Stage 2,181,Pokémon,2007/11/01,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/dp3-1,https://images.pokemontcg.io/dp3/1_hires.png,2026/09/09,2026/07/01,42.56,29.979999542236328,41.91999816894531,235.7,,27.06,,,,4.634,0.29030001163482666,7.0381,4.7153,5.2263,2.7061,4.7501,1.7421,4.0301,4.7153,1.1614,2026-09-09
det1-1,Bulbasaur,holofoil,Detective Pikachu,https://images.pokemontcg.io/det1/symbol.png,1,Common,MPC Film,Basic,1,Pokémon,2019/04/05,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/det1-1,https://images.pokemontcg.io/det1/1_hires.png,2026/09/09,2026/07/01,1.21,0.20000000298023224,1.0,36.25,,,,,,0.9059,0.02319999970495701,0.7317,0.0,0.2439,0.6968,0.8943,2.3112,1.3356,0.9407,1.1614,2026-09-09
dv1-1,Dratini,holofoil,Dragon Vault,https://images.pokemontcg.io/dv1/symbol.png,1,Rare Holo,Masakazu Fukuda,Basic,147,Pokémon,2012/10/05,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/dv1-1,https://images.pokemontcg.io/dv1/1_hires.png,2026/09/09,2026/07/01,4.35,2.390000104904175,4.0,94.92,,,,,,1.8118,0.17419999837875366,6.5038,3.4842,46.456,9.2099,3.5423,3.4842,3.0893,2.1486,1.1614,2026-09-09
mcd19-1,Caterpie,holofoil,McDonald's Collection 2019,https://images.pokemontcg.io/mcd19/symbol.png,1,,Sekio,Basic,10,Pokémon,2019/10/15,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/mcd19-1,https://images.pokemontcg.io/mcd19/1_hires.png,2026/09/09,2026/07/01,14.7,10.989999771118164,11.869999885559082,581.88,,,,,,2.8106,0.46459999680519104,2.4854,0.0,4.6456,2.9964,2.648,0.5807,1.986,1.5911,1.1614,2026-09-09
pl3-1,Absol G,holofoil,Supreme Victors,https://images.pokemontcg.io/pl3/symbol.png,1,Rare Holo,Yusuke Ishikawa,Basic|SP,359,Pokémon,2009/08/19,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/pl3-1,https://images.pokemontcg.io/pl3/1_hires.png,2026/09/09,2026/07/01,35.95,19.940000534057617,28.0,301.98,,46.32,,,,8.002,1.1497999429702759,9.8487,7.7814,4.6456,6.167,8.5711,4.634,8.757,12.1947,1.1614,2026-09-09
ex12-1,Aerodactyl,holofoil,Legend Maker,https://images.pokemontcg.io/ex12/symbol.png,1,Rare Holo,Hajime Kusajima,Stage 1,142,Pokémon,2006/02/01,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/ex12-1,https://images.pokemontcg.io/ex12/1_hires.png,2026/09/09,2026/07/01,79.6,79.0,100.0,311.2,,125.0,,,,29.0118,5.807000160217285,40.6258,36.468,4.634,16.8055,92.0758,11.0333,29.1163,34.5517,1.1614,2026-09-09
ex3-1,Absol,holofoil,Dragon,https://images.pokemontcg.io/ex3/symbol.png,1,Rare Holo,Naoyo Kimura,Basic,359,Pokémon,2003/11/24,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/ex3-1,https://images.pokemontcg.io/ex3/1_hires.png,2026/09/09,2026/07/01,164.66,289.0,300.0,2349.9,,101.41,,,,46.2586,2.3227999210357666,48.6743,38.9069,81.2399,46.2586,43.1112,37.1648,30.359,21.5788,1.1614,2026-09-09
ru1-1,Venusaur,holofoil,Pokémon Rumble,https://images.pokemontcg.io/ru1/symbol.png,1,,Pokemon Rumble,Stage 2,3,Pokémon,2009/12/02,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/ru1-1,https://images.pokemontcg.io/ru1/1_hires.png,2026/09/09,2026/07/01,279.91,254.75999450683594,279.8900146484375,279.89,,,,,,138.1253,68.52259826660156,142.5967,0.0,52.263,142.3876,96.0013,26.5264,12.8799,6.2599,1.1614,2026-09-09
ecard2-H1,Ampharos,,Aquapolis,https://images.pokemontcg.io/ecard2/symbol.png,H1,Rare Holo,Shin-ichi Yoshida,Stage 2,181,Pokémon,2003/01/15,cardmarket,https://prices.pokemontcg.io/cardmarket/ecard2-H1,https://images.pokemontcg.io/ecard2/H1_hires.png,,2026/07/01,,,,,,,,,,208.9823,11.61400032043457,179.8196,0.0,1044.0986,214.7893,111.0066,46.4444,21.0562,21.0213,1.1614,2026-09-09
base4-1,Alakazam,holofoil,Base Set 2,https://images.pokemontcg.io/base4/symbol.png,1,Rare Holo,Ken Sugimori,Stage 2,65,Pokémon,2000/02/24,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/base4-1,https://images.pokemontcg.io/base4/1_hires.png,2026/09/09,2026/07/01,56.51,28.690000534057617,48.75,198.4,,,,,,48.3142,15.086600303649902,40.6025,0.0,45.2946,38.3146,41.5084,23.1699,26.4915,24.7378,1.1614,2026-09-09
hgss1-1,Arcanine,holofoil,HeartGold & SoulSilver,https://images.pokemontcg.io/hgss1/symbol.png,1,Rare Holo,Naoki Saito,Stage 1,59,Pokémon,2010/02/10,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/hgss1-1,https://images.pokemontcg.io/hgss1/1_hires.png,2026/09/09,2026/07/01,74.8,35.0,97.41000366210938,552.0,,34.83,,,,11.4166,1.7653000354766846,13.298,17.9088,9.9067,12.9612,12.8567,34.8304,17.9088,14.2736,1.1614,2026-09-09
ex11-1,Beedrill δ,holofoil,Delta Species,https://images.pokemontcg.io/ex11/symbol.png,1,Rare Holo,Masakazu Fukuda,Stage 2,15,Pokémon,2005/10/31,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/ex11-1,https://images.pokemontcg.io/ex11/1_hires.png,2026/09/09,2026/07/01,50.56,49.20000076293945,79.97000122070312,96.71,,81.76,,,,19.4186,3.4842000007629395,19.3141,21.3814,29.035,19.9645,16.1899,1.7421,21.9737,18.1527,1.1614,2026-09-09
ex7-1,Azumarill,normal,Team Rocket Returns,https://images.pokemontcg.io/ex7/symbol.png,1,Rare Holo,Sumiyoshi Kizuki,Stage 1,184,Pokémon,2004/11/01,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/ex7-1,https://images.pokemontcg.io/ex7/1_hires.png,2026/09/09,2026/07/01,7.2,29.989999771118164,50.0,100.0,49.26,85.65,,,,200.1557,3.4842000007629395,205.5562,25.1211,16.7822,244.9044,76.8498,11.614,36.8164,30.6029,1.1614,2026-09-09
gym1-1,Blaine's Moltres,1stEditionHolofoil,Gym Heroes,https://images.pokemontcg.io/gym1/symbol.png,1,Rare Holo,Ken Sugimori,Basic,146,Pokémon,2000/08/14,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/gym1-1,https://images.pokemontcg.io/gym1/1_hires.png,2026/09/09,2026/07/01,243.32,475.0,1250.0,1539.99,,,,,"{""unlimitedHolofoil"": {""low"": 91.43, ""mid"": 147.07, ""high"": 879.32, ""market"": 135.03, ""directLow"": 109.49}}",113.3991,20.789100646972656,112.2029,0.0,92.9004,104.9209,111.2737,34.8304,53.7844,45.5849,1.1614,2026-09-09
base3-1,Aerodactyl,1stEditionHolofoil,Fossil,https://images.pokemontcg.io/base3/symbol.png,1,Rare Holo,Kagemaru Himeno,Stage 1,142,Pokémon,1999/10/10,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/base3-1,https://images.pokemontcg.io/base3/1_hires.png,2026/09/09,2026/07/01,91.75,75.0,105.0,1247.86,,,,,"{""unlimitedHolofoil"": {""low"": 23.82, ""mid"": 31.9, ""high"": 405.32, ""market"": 41.0, ""directLow"": 39.32}}",36.7119,5.807000160217285,51.2294,0.0,11.6024,31.0675,27.2,23.1119,18.1178,21.753,1.1614,2026-09-09
sm9-1,Celebi & Venusaur-GX,holofoil,Team Up,https://images.pokemontcg.io/sm9/symbol.png,1,Rare Holo GX,Mitsuhiro Arita,Basic|TAG TEAM|GX,3|251,Pokémon,2019/02/01,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/sm9-1,https://images.pokemontcg.io/sm9/1_hires.png,2026/09/09,2026/07/01,52.88,49.70000076293945,59.63999938964844,86.35,,,,,,46.0611,9.163399696350098,50.9158,0.0,52.263,52.5534,43.8661,7.5026,7.4213,8.5479,1.1614,2026-09-09
