card_id,name,variant,set,set_symbol_url,card_number,rarity,artist,subtype,national_dex_numbers,supertype,release_date,price_source,purchase_url,image_url,tcgplayer_updated_at,cardmarket_updated_at,tcgplayer_market,tcgplayer_low,tcgplayer_mid,tcgplayer_high,tcgplayer_holofoil_market,tcgplayer_reverse_holofoil_market,tcgplayer_1st_edition_normal_market,tcgplayer_1st_edition_holofoil_market,other_tcgplayer_variants_json,cardmarket_average_sell_price_usd,cardmarket_low_price_usd,cardmarket_trend_price_usd,cardmarket_reverse_holo_sell_usd,cardmarket_avg1_usd,cardmarket_avg7_usd,cardmarket_avg30_usd,cardmarket_reverse_holo_avg1_usd,cardmarket_reverse_holo_avg7_usd,cardmarket_reverse_holo_avg30_usd,eur_usd_rate_used,date
hgss4-1,Aggron,holofoil,HS—Triumphant,https://images.pokemontcg.io/hgss4/symbol.png,1,Rare Holo,Kagemaru Himeno,Stage 2,306,Pokémon,2010/11/03,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/hgss4-1,https://images.pokemontcg.io/hgss4/1_hires.png,2026/09/11,2026/07/01,10.11,6.139999866485596,9.800000190734863,109.71,,19.41,,,,3.1015,0.5110999941825867,4.2282,3.9146,3.7752,3.2176,3.0666,2.1954,4.1701,3.9611,1.1616,2026-09-11
xy5-1,Weedle,normal,Primal Clash,https://images.pokemontcg.io/xy5/symbol.png,1,Common,Midori Harada,Basic,13,Pokémon,2015/02/04,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/xy5-1,https://images.pokemontcg.io/xy5/1_hires.png,2026/09/11,2026/07/01,0.21,0.029999999329447746,0.23000000417232513,19.98,,0.62,,,,0.1742,0.02319999970495701,0.1394,0.5343,0.0581,0.151,0.1626,0.8364,0.6273,0.6737,1.1616,2026-09-11
pl1-1,Ampharos,holofoil,Platinum,https://images.pokemontcg.io/pl1/symbol.png,1,Rare Holo,Atsuko Nishida,Stage 2,181,Pokémon,2009/02/11,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/pl1-1,https://images.pokemontcg.io/pl1/1_hires.png,2026/09/11,2026/07/01,33.16,18.68000030517578,33.349998474121094,389.5,,24.32,,,,5.7615,1.149999976158142,6.714,10.4544,4.6464,5.4944,5.3434,15.0892,8.712,6.8418,1.1616,2026-09-11
dp3-1,Ampharos,holofoil,Secret Wonders,https://images.pokemontcg.io/dp3/symbol.png,1,Rare Holo,Kouki Saitou,Stage 2,181,Pokémon,2007/11/01,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/dp3-1,https://images.pokemontcg.io/dp3/1_hires.png,2026/09/11,2026/07/01,42.56,36.9900016784668,46.91999816894531,235.64,,27.06,,,,4.6348,0.2903999984264374,7.0393,4.7161,5.2272,2.7065,4.7509,1.7424,4.0308,4.7161,1.1616,2026-09-11
det1-1,Bulbasaur,holofoil,Detective Pikachu,https://images.pokemontcg.io/det1/symbol.png,1,Common,MPC Film,Basic,1,Pokémon,2019/04/05,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/det1-1,https://images.pokemontcg.io/det1/1_hires.png,2026/09/11,2026/07/01,1.1,0.20000000298023224,1.0199999809265137,36.19,,,,,,0.906,0.02319999970495701,0.7318,0.0,0.2439,0.697,0.8944,2.3116,1.3358,0.9409,1.1616,2026-09-11
dv1-1,Dratini,holofoil,Dragon Vault,https://images.pokemontcg.io/dv1/symbol.png,1,Rare Holo,Masakazu Fukuda,Basic,147,Pokémon,2012/10/05,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/dv1-1,https://images.pokemontcg.io/dv1/1_hires.png,2026/09/11,2026/07/01,4.35,2.75,3.869999885559082,94.92,,,,,,1.8121,0.17419999837875366,6.505,3.4848,46.464,9.2115,3.5429,3.4848,3.0899,2.149,1.1616,2026-09-11
mcd19-1,Caterpie,holofoil,McDonald's Collection 2019,https://images.pokemontcg.io/mcd19/symbol.png,1,,Sekio,Basic,10,Pokémon,2019/10/15,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/mcd19-1,https://images.pokemontcg.io/mcd19/1_hires.png,2026/09/11,2026/07/01,14.72,10.569999694824219,11.869999885559082,581.88,,,,,,2.8111,0.46459999680519104,2.4858,0.0,4.6464,2.9969,2.6484,0.5808,1.9863,1.5914,1.1616,2026-09-11
pl3-1,Absol G,holofoil,Supreme Victors,https://images.pokemontcg.io/pl3/symbol.png,1,Rare Holo,Yusuke Ishikawa,Basic|SP,359,Pokémon,2009/08/19,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/pl3-1,https://images.pokemontcg.io/pl3/1_hires.png,2026/09/11,2026/07/01,36.92,19.940000534057617,32.0,164.9,,46.32,,,,8.0034,1.149999976158142,9.8504,7.7827,4.6464,6.1681,8.5726,4.6348,8.7585,12.1968,1.1616,2026-09-11
ex12-1,Aerodactyl,holofoil,Legend Maker,https://images.pokemontcg.io/ex12/symbol.png,1,Rare Holo,Hajime Kusajima,Stage 1,142,Pokémon,2006/02/01,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/ex12-1,https://images.pokemontcg.io/ex12/1_hires.png,2026/09/11,2026/07/01,79.6,79.0,100.0,311.2,,125.0,,,,29.0168,5.808000087738037,40.6328,36.4742,4.6348,16.8084,92.0916,11.0352,29.1213,34.5576,1.1616,2026-09-11
ex3-1,Absol,holofoil,Dragon,https://images.pokemontcg.io/ex3/symbol.png,1,Rare Holo,Naoyo Kimura,Basic,359,Pokémon,2003/11/24,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/ex3-1,https://images.pokemontcg.io/ex3/1_hires.png,2026/09/11,2026/07/01,164.66,289.0,300.0,2349.9,,101.41,,,,46.2665,2.323199987411499,48.6827,38.9136,81.2539,46.2665,43.1186,37.1712,30.3642,21.5825,1.1616,2026-09-11
