card_id,name,variant,set,set_symbol_url,card_number,rarity,artist,subtype,national_dex_numbers,supertype,release_date,price_source,purchase_url,image_url,tcgplayer_updated_at,cardmarket_updated_at,tcgplayer_market,tcgplayer_low,tcgplayer_mid,tcgplayer_high,tcgplayer_holofoil_market,tcgplayer_reverse_holofoil_market,tcgplayer_1st_edition_normal_market,tcgplayer_1st_edition_holofoil_market,other_tcgplayer_variants_json,cardmarket_average_sell_price_usd,cardmarket_low_price_usd,cardmarket_trend_price_usd,cardmarket_reverse_holo_sell_usd,cardmarket_avg1_usd,cardmarket_avg7_usd,cardmarket_avg30_usd,cardmarket_reverse_holo_avg1_usd,cardmarket_reverse_holo_avg7_usd,cardmarket_reverse_holo_avg30_usd,eur_usd_rate_used,date
hgss4-1,Aggron,holofoil,HS—Triumphant,https://images.pokemontcg.io/hgss4/symbol.png,1,Rare Holo,Kagemaru Himeno,Stage 2,306,Pokémon,2010/11/03,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/hgss4-1,https://images.pokemontcg.io/hgss4/1_hires.png,2026/08/31,2026/07/01,9.75,6.14,9.75,109.71,,19.41,,,,3.1087,0.5123,4.2381,3.9237,3.784,3.2251,3.0738,2.2005,4.1798,3.9703,1.1643,2026-08-31
xy5-1,Weedle,normal,Primal Clash,https://images.pokemontcg.io/xy5/symbol.png,1,Common,Midori Harada,Basic,13,Pokémon,2015/02/04,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/xy5-1,https://images.pokemontcg.io/xy5/1_hires.png,2026/08/31,2026/07/01,0.19,0.03,0.21,19.98,,0.61,,,,0.1746,0.0233,0.1397,0.5356,0.0582,0.1514,0.163,0.8383,0.6287,0.6753,1.1643,2026-08-31
pl1-1,Ampharos,holofoil,Platinum,https://images.pokemontcg.io/pl1/symbol.png,1,Rare Holo,Atsuko Nishida,Stage 2,181,Pokémon,2009/02/11,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/pl1-1,https://images.pokemontcg.io/pl1/1_hires.png,2026/08/31,2026/07/01,32.51,23.0,32.16,389.5,,24.04,,,,5.7749,1.1527,6.7297,10.4787,4.6572,5.5071,5.3558,15.1243,8.7322,6.8577,1.1643,2026-08-31
dp3-1,Ampharos,holofoil,Secret Wonders,https://images.pokemontcg.io/dp3/symbol.png,1,Rare Holo,Kouki Saitou,Stage 2,181,Pokémon,2007/11/01,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/dp3-1,https://images.pokemontcg.io/dp3/1_hires.png,2026/08/31,2026/07/01,42.56,29.98,39.49,236.0,,27.06,,,,4.6456,0.2911,7.0557,4.7271,5.2393,2.7128,4.762,1.7464,4.0401,4.7271,1.1643,2026-08-31
det1-1,Bulbasaur,holofoil,Detective Pikachu,https://images.pokemontcg.io/det1/symbol.png,1,Common,MPC Film,Basic,1,Pokémon,2019/04/05,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/det1-1,https://images.pokemontcg.io/det1/1_hires.png,2026/08/31,2026/07/01,1.29,0.2,1.02,36.55,,,,,,0.9082,0.0233,0.7335,0.0,0.2445,0.6986,0.8965,2.317,1.3389,0.9431,1.1643,2026-08-31
dv1-1,Dratini,holofoil,Dragon Vault,https://images.pokemontcg.io/dv1/symbol.png,1,Rare Holo,Masakazu Fukuda,Basic,147,Pokémon,2012/10/05,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/dv1-1,https://images.pokemontcg.io/dv1/1_hires.png,2026/08/31,2026/07/01,4.48,2.99,4.0,94.92,,,,,,1.8163,0.1746,6.5201,3.4929,46.572,9.2329,3.5511,3.4929,3.097,2.154,1.1643,2026-08-31
mcd19-1,Caterpie,holofoil,McDonald's Collection 2019,https://images.pokemontcg.io/mcd19/symbol.png,1,,Sekio,Basic,10,Pokémon,2019/10/15,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/mcd19-1,https://images.pokemontcg.io/mcd19/1_hires.png,2026/08/31,2026/07/01,14.7,10.99,12.0,581.88,,,,,,2.8176,0.4657,2.4916,0.0,4.6572,3.0039,2.6546,0.5821,1.991,1.5951,1.1643,2026-08-31
pl3-1,Absol G,holofoil,Supreme Victors,https://images.pokemontcg.io/pl3/symbol.png,1,Rare Holo,Yusuke Ishikawa,Basic|SP,359,Pokémon,2009/08/19,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/pl3-1,https://images.pokemontcg.io/pl3/1_hires.png,2026/08/31,2026/07/01,34.72,26.92,32.0,301.98,,46.32,,,,8.022,1.1527,9.8733,7.8008,4.6572,6.1824,8.5925,4.6456,8.7788,12.2251,1.1643,2026-08-31
ex12-1,Aerodactyl,holofoil,Legend Maker,https://images.pokemontcg.io/ex12/symbol.png,1,Rare Holo,Hajime Kusajima,Stage 1,142,Pokémon,2006/02/01,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/ex12-1,https://images.pokemontcg.io/ex12/1_hires.png,2026/08/31,2026/07/01,79.57,79.0,101.48,311.2,,125.0,,,,29.0842,5.8215,40.7272,36.559,4.6456,16.8474,92.3057,11.0608,29.189,34.6379,1.1643,2026-08-31
ex3-1,Absol,holofoil,Dragon,https://images.pokemontcg.io/ex3/symbol.png,1,Rare Holo,Naoyo Kimura,Basic,359,Pokémon,2003/11/24,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/ex3-1,https://images.pokemontcg.io/ex3/1_hires.png,2026/08/31,2026/07/01,164.66,289.0,300.0,2349.9,,101.41,,,,46.3741,2.3286,48.7958,39.004,81.4428,46.3741,43.2188,37.2576,30.4348,21.6327,1.1643,2026-08-31
