card_id,name,variant,set,set_symbol_url,card_number,rarity,artist,subtype,national_dex_numbers,supertype,release_date,price_source,purchase_url,image_url,tcgplayer_updated_at,cardmarket_updated_at,tcgplayer_market,tcgplayer_low,tcgplayer_mid,tcgplayer_high,tcgplayer_holofoil_market,tcgplayer_reverse_holofoil_market,tcgplayer_1st_edition_normal_market,tcgplayer_1st_edition_holofoil_market,other_tcgplayer_variants_json,cardmarket_average_sell_price_usd,cardmarket_low_price_usd,cardmarket_trend_price_usd,cardmarket_reverse_holo_sell_usd,cardmarket_avg1_usd,cardmarket_avg7_usd,cardmarket_avg30_usd,cardmarket_reverse_holo_avg1_usd,cardmarket_reverse_holo_avg7_usd,cardmarket_reverse_holo_avg30_usd,eur_usd_rate_used,date
hgss4-1,Aggron,holofoil,HS—Triumphant,https://images.pokemontcg.io/hgss4/symbol.png,1,Rare Holo,Kagemaru Himeno,Stage 2,306,Pokémon,2010/11/03,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/hgss4-1,https://images.pokemontcg.io/hgss4/1_hires.png,2026/09/01,2026/07/01,9.8,6.14,9.75,109.71,,19.41,,,,3.0961,0.510200023651123,4.2209,3.9079,3.7687,3.2121,3.0613,2.1916,4.163,3.9542,1.1596,2026-09-01
xy5-1,Weedle,normal,Primal Clash,https://images.pokemontcg.io/xy5/symbol.png,1,Common,Midori Harada,Basic,13,Pokémon,2015/02/04,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/xy5-1,https://images.pokemontcg.io/xy5/1_hires.png,2026/09/01,2026/07/01,0.19,0.03,0.21,19.98,,0.61,,,,0.1739,0.02319999970495701,0.1392,0.5334,0.058,0.1507,0.1623,0.8349,0.6262,0.6726,1.1596,2026-09-01
pl1-1,Ampharos,holofoil,Platinum,https://images.pokemontcg.io/pl1/symbol.png,1,Rare Holo,Atsuko Nishida,Stage 2,181,Pokémon,2009/02/11,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/pl1-1,https://images.pokemontcg.io/pl1/1_hires.png,2026/09/01,2026/07/01,32.51,23.0,31.37,389.5,,24.32,,,,5.7516,1.1480000019073486,6.7025,10.4364,4.6384,5.4849,5.3342,15.0632,8.697,6.83,1.1596,2026-09-01
dp3-1,Ampharos,holofoil,Secret Wonders,https://images.pokemontcg.io/dp3/symbol.png,1,Rare Holo,Kouki Saitou,Stage 2,181,Pokémon,2007/11/01,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/dp3-1,https://images.pokemontcg.io/dp3/1_hires.png,2026/09/01,2026/07/01,42.56,29.98,38.95,235.98,,27.06,,,,4.6268,0.289900004863739,7.0272,4.708,5.2182,2.7019,4.7428,1.7394,4.0238,4.708,1.1596,2026-09-01
det1-1,Bulbasaur,holofoil,Detective Pikachu,https://images.pokemontcg.io/det1/symbol.png,1,Common,MPC Film,Basic,1,Pokémon,2019/04/05,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/det1-1,https://images.pokemontcg.io/det1/1_hires.png,2026/09/01,2026/07/01,1.27,0.2,1.03,36.53,,,,,,0.9045,0.02319999970495701,0.7305,0.0,0.2435,0.6958,0.8929,2.3076,1.3335,0.9393,1.1596,2026-09-01
dv1-1,Dratini,holofoil,Dragon Vault,https://images.pokemontcg.io/dv1/symbol.png,1,Rare Holo,Masakazu Fukuda,Basic,147,Pokémon,2012/10/05,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/dv1-1,https://images.pokemontcg.io/dv1/1_hires.png,2026/09/01,2026/07/01,4.48,2.99,4.05,94.92,,,,,,1.809,0.17389999330043793,6.4938,3.4788,46.384,9.1956,3.5368,3.4788,3.0845,2.1453,1.1596,2026-09-01
mcd19-1,Caterpie,holofoil,McDonald's Collection 2019,https://images.pokemontcg.io/mcd19/symbol.png,1,,Sekio,Basic,10,Pokémon,2019/10/15,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/mcd19-1,https://images.pokemontcg.io/mcd19/1_hires.png,2026/09/01,2026/07/01,14.7,10.99,12.0,581.88,,,,,,2.8062,0.46380001306533813,2.4815,0.0,4.6384,2.9918,2.6439,0.5798,1.9829,1.5887,1.1596,2026-09-01
pl3-1,Absol G,holofoil,Supreme Victors,https://images.pokemontcg.io/pl3/symbol.png,1,Rare Holo,Yusuke Ishikawa,Basic|SP,359,Pokémon,2009/08/19,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/pl3-1,https://images.pokemontcg.io/pl3/1_hires.png,2026/09/01,2026/07/01,34.72,25.0,28.0,301.98,,46.32,,,,7.9896,1.1480000019073486,9.8334,7.7693,4.6384,6.1575,8.5578,4.6268,8.7434,12.1758,1.1596,2026-09-01
ex12-1,Aerodactyl,holofoil,Legend Maker,https://images.pokemontcg.io/ex12/symbol.png,1,Rare Holo,Hajime Kusajima,Stage 1,142,Pokémon,2006/02/01,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/ex12-1,https://images.pokemontcg.io/ex12/1_hires.png,2026/09/01,2026/07/01,79.6,79.0,102.96,311.2,,125.0,,,,28.9668,5.797999858856201,40.5628,36.4114,4.6268,16.7794,91.9331,11.0162,29.0712,34.4981,1.1596,2026-09-01
ex3-1,Absol,holofoil,Dragon,https://images.pokemontcg.io/ex3/symbol.png,1,Rare Holo,Naoyo Kimura,Basic,359,Pokémon,2003/11/24,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/ex3-1,https://images.pokemontcg.io/ex3/1_hires.png,2026/09/01,2026/07/01,164.66,289.0,300.0,2349.9,,101.41,,,,46.1869,2.319200038909912,48.5988,38.8466,81.114,46.1869,43.0444,37.1072,30.3119,21.5454,1.1596,2026-09-01
ru1-1,Venusaur,holofoil,Pokémon Rumble,https://images.pokemontcg.io/ru1/symbol.png,1,,Pokemon Rumble,Stage 2,3,Pokémon,2009/12/02,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/ru1-1,https://images.pokemontcg.io/ru1/1_hires.png,2026/09/01,2026/07/01,279.91,130.0,254.76,279.89,,,,,,137.9112,68.41639709472656,142.3757,0.0,52.182,142.167,95.8525,26.4853,12.86,6.2502,1.1596,2026-09-01
ecard2-H1,Ampharos,,Aquapolis,https://images.pokemontcg.io/ecard2/symbol.png,H1,Rare Holo,Shin-ichi Yoshida,Stage 2,181,Pokémon,2003/01/15,cardmarket,https://prices.pokemontcg.io/cardmarket/ecard2-H1,https://images.pokemontcg.io/ecard2/H1_hires.png,,2026/07/01,,,,,,,,,,208.6584,11.595999717712402,179.5409,0.0,1042.4803,214.4564,110.8346,46.3724,21.0235,20.9888,1.1596,2026-09-01
base4-1,Alakazam,holofoil,Base Set 2,https://images.pokemontcg.io/base4/symbol.png,1,Rare Holo,Ken Sugimori,Stage 2,65,Pokémon,2000/02/24,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/base4-1,https://images.pokemontcg.io/base4/1_hires.png,2026/09/01,2026/07/01,55.75,31.99,45.29,199.98,,,,,,48.2394,15.063199996948242,40.5396,0.0,45.2244,38.2552,41.4441,23.134,26.4505,24.6995,1.1596,2026-09-01
hgss1-1,Arcanine,holofoil,HeartGold & SoulSilver,https://images.pokemontcg.io/hgss1/symbol.png,1,Rare Holo,Naoki Saito,Stage 1,59,Pokémon,2010/02/10,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/hgss1-1,https://images.pokemontcg.io/hgss1/1_hires.png,2026/09/01,2026/07/01,75.84,35.0,87.28,552.0,,34.83,,,,11.3989,1.7625999450683594,13.2774,17.881,9.8914,12.9411,12.8368,34.7764,17.881,14.2515,1.1596,2026-09-01
ex11-1,Beedrill δ,holofoil,Delta Species,https://images.pokemontcg.io/ex11/symbol.png,1,Rare Holo,Masakazu Fukuda,Stage 2,15,Pokémon,2005/10/31,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/ex11-1,https://images.pokemontcg.io/ex11/1_hires.png,2026/09/01,2026/07/01,47.06,49.2,79.97,96.72,,81.47,,,,19.3885,3.478800058364868,19.2841,21.3482,28.99,19.9335,16.1648,1.7394,21.9396,18.1245,1.1596,2026-09-01
