card_id,name,variant,set,set_symbol_url,card_number,rarity,artist,subtype,national_dex_numbers,supertype,release_date,price_source,purchase_url,image_url,tcgplayer_updated_at,cardmarket_updated_at,tcgplayer_market,tcgplayer_low,tcgplayer_mid,tcgplayer_high,tcgplayer_holofoil_market,tcgplayer_reverse_holofoil_market,tcgplayer_1st_edition_normal_market,tcgplayer_1st_edition_holofoil_market,other_tcgplayer_variants_json,cardmarket_average_sell_price_usd,cardmarket_low_price_usd,cardmarket_trend_price_usd,cardmarket_reverse_holo_sell_usd,cardmarket_avg1_usd,cardmarket_avg7_usd,cardmarket_avg30_usd,cardmarket_reverse_holo_avg1_usd,cardmarket_reverse_holo_avg7_usd,cardmarket_reverse_holo_avg30_usd,eur_usd_rate_used,date
hgss4-1,Aggron,holofoil,HS—Triumphant,https://images.pokemontcg.io/hgss4/symbol.png,1,Rare Holo,Kagemaru Himeno,Stage 2,306,Pokémon,2010/11/03,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/hgss4-1,https://images.pokemontcg.io/hgss4/1_hires.png,2026/08/27,2026/07/01,9.75,6.14,9.99,109.71,,19.41,,,,3.1092,0.5124,4.2388,3.9244,3.7846,3.2257,3.0743,2.2009,4.1806,3.9709,1.1645,2026-08-27
xy5-1,Weedle,normal,Primal Clash,https://images.pokemontcg.io/xy5/symbol.png,1,Common,Midori Harada,Basic,13,Pokémon,2015/02/04,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/xy5-1,https://images.pokemontcg.io/xy5/1_hires.png,2026/08/27,2026/07/01,0.2,0.03,0.21,19.98,,0.61,,,,0.1747,0.0233,0.1397,0.5357,0.0582,0.1514,0.163,0.8384,0.6288,0.6754,1.1645,2026-08-27
pl1-1,Ampharos,holofoil,Platinum,https://images.pokemontcg.io/pl1/symbol.png,1,Rare Holo,Atsuko Nishida,Stage 2,181,Pokémon,2009/02/11,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/pl1-1,https://images.pokemontcg.io/pl1/1_hires.png,2026/08/27,2026/07/01,32.51,23.49,32.94,389.5,,23.75,,,,5.7759,1.1529,6.7308,10.4805,4.658,5.5081,5.3567,15.1269,8.7338,6.8589,1.1645,2026-08-27
dp3-1,Ampharos,holofoil,Secret Wonders,https://images.pokemontcg.io/dp3/symbol.png,1,Rare Holo,Kouki Saitou,Stage 2,181,Pokémon,2007/11/01,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/dp3-1,https://images.pokemontcg.io/dp3/1_hires.png,2026/08/27,2026/07/01,42.56,29.99,41.92,236.16,,27.06,,,,4.6464,0.2911,7.0569,4.7279,5.2403,2.7133,4.7628,1.7468,4.0408,4.7279,1.1645,2026-08-27
det1-1,Bulbasaur,holofoil,Detective Pikachu,https://images.pokemontcg.io/det1/symbol.png,1,Common,MPC Film,Basic,1,Pokémon,2019/04/05,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/det1-1,https://images.pokemontcg.io/det1/1_hires.png,2026/08/27,2026/07/01,1.12,0.2,1.0,36.71,,,,,,0.9083,0.0233,0.7336,0.0,0.2445,0.6987,0.8967,2.3174,1.3392,0.9432,1.1645,2026-08-27
dv1-1,Dratini,holofoil,Dragon Vault,https://images.pokemontcg.io/dv1/symbol.png,1,Rare Holo,Masakazu Fukuda,Basic,147,Pokémon,2012/10/05,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/dv1-1,https://images.pokemontcg.io/dv1/1_hires.png,2026/08/27,2026/07/01,4.48,2.99,4.09,94.92,,,,,,1.8166,0.1747,6.5212,3.4935,46.58,9.2345,3.5517,3.4935,3.0976,2.1543,1.1645,2026-08-27
mcd19-1,Caterpie,holofoil,McDonald's Collection 2019,https://images.pokemontcg.io/mcd19/symbol.png,1,,Sekio,Basic,10,Pokémon,2019/10/15,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/mcd19-1,https://images.pokemontcg.io/mcd19/1_hires.png,2026/08/27,2026/07/01,14.7,10.99,12.0,581.88,,,,,,2.8181,0.4658,2.492,0.0,4.658,3.0044,2.6551,0.5823,1.9913,1.5954,1.1645,2026-08-27
pl3-1,Absol G,holofoil,Supreme Victors,https://images.pokemontcg.io/pl3/symbol.png,1,Rare Holo,Yusuke Ishikawa,Basic|SP,359,Pokémon,2009/08/19,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/pl3-1,https://images.pokemontcg.io/pl3/1_hires.png,2026/08/27,2026/07/01,34.7,27.27,36.0,301.98,,46.32,,,,8.0234,1.1529,9.875,7.8022,4.658,6.1835,8.594,4.6464,8.7803,12.2273,1.1645,2026-08-27
ex12-1,Aerodactyl,holofoil,Legend Maker,https://images.pokemontcg.io/ex12/symbol.png,1,Rare Holo,Hajime Kusajima,Stage 1,142,Pokémon,2006/02/01,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/ex12-1,https://images.pokemontcg.io/ex12/1_hires.png,2026/08/27,2026/07/01,79.57,54.99,102.96,311.2,,125.0,,,,29.0892,5.8225,40.7342,36.5653,4.6464,16.8503,92.3216,11.0628,29.194,34.6439,1.1645,2026-08-27
ex3-1,Absol,holofoil,Dragon,https://images.pokemontcg.io/ex3/symbol.png,1,Rare Holo,Naoyo Kimura,Basic,359,Pokémon,2003/11/24,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/ex3-1,https://images.pokemontcg.io/ex3/1_hires.png,2026/08/27,2026/07/01,164.66,289.0,300.0,2349.9,,101.41,,,,46.382,2.329,48.8042,39.0108,81.4568,46.382,43.2262,37.264,30.44,21.6364,1.1645,2026-08-27
