card_id,name,variant,set,set_symbol_url,card_number,rarity,artist,subtype,national_dex_numbers,supertype,release_date,price_source,purchase_url,image_url,tcgplayer_updated_at,cardmarket_updated_at,tcgplayer_market,tcgplayer_low,tcgplayer_mid,tcgplayer_high,tcgplayer_holofoil_market,tcgplayer_reverse_holofoil_market,tcgplayer_1st_edition_normal_market,tcgplayer_1st_edition_holofoil_market,other_tcgplayer_variants_json,cardmarket_average_sell_price_usd,cardmarket_low_price_usd,cardmarket_trend_price_usd,cardmarket_reverse_holo_sell_usd,cardmarket_avg1_usd,cardmarket_avg7_usd,cardmarket_avg30_usd,cardmarket_reverse_holo_avg1_usd,cardmarket_reverse_holo_avg7_usd,cardmarket_reverse_holo_avg30_usd,eur_usd_rate_used,date
hgss4-1,Aggron,holofoil,HS—Triumphant,https://images.pokemontcg.io/hgss4/symbol.png,1,Rare Holo,Kagemaru Himeno,Stage 2,306,Pokémon,2010/11/03,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/hgss4-1,https://images.pokemontcg.io/hgss4/1_hires.png,2026/08/14,2026/07/01,9.75,6.14,9.97,109.71,,17.84,,,,3.0796,0.5075,4.1984,3.887,3.7485,3.1949,3.045,2.1799,4.1407,3.9331,1.1534,2026-08-14
xy5-1,Weedle,normal,Primal Clash,https://images.pokemontcg.io/xy5/symbol.png,1,Common,Midori Harada,Basic,13,Pokémon,2015/02/04,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/xy5-1,https://images.pokemontcg.io/xy5/1_hires.png,2026/08/14,2026/07/01,0.21,0.02,0.21,1000.0,,0.61,,,,0.173,0.0231,0.1384,0.5306,0.0577,0.1499,0.1615,0.8304,0.6228,0.669,1.1534,2026-08-14
pl1-1,Ampharos,holofoil,Platinum,https://images.pokemontcg.io/pl1/symbol.png,1,Rare Holo,Atsuko Nishida,Stage 2,181,Pokémon,2009/02/11,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/pl1-1,https://images.pokemontcg.io/pl1/1_hires.png,2026/08/14,2026/07/01,31.1,23.99,32.94,389.5,,23.75,,,,5.7209,1.1419,6.6667,10.3806,4.6136,5.4556,5.3056,14.9827,8.6505,6.7935,1.1534,2026-08-14
dp3-1,Ampharos,holofoil,Secret Wonders,https://images.pokemontcg.io/dp3/symbol.png,1,Rare Holo,Kouki Saitou,Stage 2,181,Pokémon,2007/11/01,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/dp3-1,https://images.pokemontcg.io/dp3/1_hires.png,2026/08/14,2026/07/01,42.56,37.0,39.99,236.78,,27.06,,,,4.6021,0.2883,6.9896,4.6828,5.1903,2.6874,4.7174,1.7301,4.0023,4.6828,1.1534,2026-08-14
det1-1,Bulbasaur,holofoil,Detective Pikachu,https://images.pokemontcg.io/det1/symbol.png,1,Common,MPC Film,Basic,1,Pokémon,2019/04/05,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/det1-1,https://images.pokemontcg.io/det1/1_hires.png,2026/08/14,2026/07/01,0.86,0.2,0.99,37.33,,,,,,0.8997,0.0231,0.7266,0.0,0.2422,0.692,0.8881,2.2953,1.3264,0.9343,1.1534,2026-08-14
dv1-1,Dratini,holofoil,Dragon Vault,https://images.pokemontcg.io/dv1/symbol.png,1,Rare Holo,Masakazu Fukuda,Basic,147,Pokémon,2012/10/05,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/dv1-1,https://images.pokemontcg.io/dv1/1_hires.png,2026/08/14,2026/07/01,4.39,2.75,3.5,94.92,,,,,,1.7993,0.173,6.459,3.4602,46.136,9.1465,3.5179,3.4602,3.068,2.1338,1.1534,2026-08-14
mcd19-1,Caterpie,holofoil,McDonald's Collection 2019,https://images.pokemontcg.io/mcd19/symbol.png,1,,Sekio,Basic,10,Pokémon,2019/10/15,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/mcd19-1,https://images.pokemontcg.io/mcd19/1_hires.png,2026/08/14,2026/07/01,14.7,6.21,10.5,581.88,,,,,,2.7912,0.4614,2.4683,0.0,4.6136,2.9758,2.6298,0.5767,1.9723,1.5802,1.1534,2026-08-14
pl3-1,Absol G,holofoil,Supreme Victors,https://images.pokemontcg.io/pl3/symbol.png,1,Rare Holo,Yusuke Ishikawa,Basic|SP,359,Pokémon,2009/08/19,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/pl3-1,https://images.pokemontcg.io/pl3/1_hires.png,2026/08/14,2026/07/01,33.26,27.92,36.0,301.98,,42.5,,,,7.9469,1.1419,9.7808,7.7278,4.6136,6.1246,8.5121,4.6021,8.6966,12.1107,1.1534,2026-08-14
ex12-1,Aerodactyl,holofoil,Legend Maker,https://images.pokemontcg.io/ex12/symbol.png,1,Rare Holo,Hajime Kusajima,Stage 1,142,Pokémon,2006/02/01,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/ex12-1,https://images.pokemontcg.io/ex12/1_hires.png,2026/08/14,2026/07/01,79.57,49.99,102.96,311.2,,125.0,,,,28.8119,5.767,40.3459,36.2168,4.6021,16.6897,91.4416,10.9573,28.9157,34.3137,1.1534,2026-08-14
ex3-1,Absol,holofoil,Dragon,https://images.pokemontcg.io/ex3/symbol.png,1,Rare Holo,Naoyo Kimura,Basic,359,Pokémon,2003/11/24,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/ex3-1,https://images.pokemontcg.io/ex3/1_hires.png,2026/08/14,2026/07/01,164.66,149.99,290.5,2349.9,,101.41,,,,45.9399,2.3068,48.339,38.6389,80.6803,45.9399,42.8142,36.9088,30.1499,21.4302,1.1534,2026-08-14
ru1-1,Venusaur,holofoil,Pokémon Rumble,https://images.pokemontcg.io/ru1/symbol.png,1,,Pokemon Rumble,Stage 2,3,Pokémon,2009/12/02,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/ru1-1,https://images.pokemontcg.io/ru1/1_hires.png,2026/08/14,2026/07/01,279.92,279.89,279.93,279.96,,,,,,137.1739,68.0506,141.6145,0.0,51.903,141.4068,95.34,26.3437,12.7912,6.2168,1.1534,2026-08-14
ecard2-H1,Ampharos,,Aquapolis,https://images.pokemontcg.io/ecard2/symbol.png,H1,Rare Holo,Shin-ichi Yoshida,Stage 2,181,Pokémon,2003/01/15,cardmarket,https://prices.pokemontcg.io/cardmarket/ecard2-H1,https://images.pokemontcg.io/ecard2/H1_hires.png,,2026/07/01,,,,,,,,,,207.5428,11.534,178.5809,0.0,1036.9066,213.3098,110.242,46.1245,20.9111,20.8765,1.1534,2026-08-14
base4-1,Alakazam,holofoil,Base Set 2,https://images.pokemontcg.io/base4/symbol.png,1,Rare Holo,Ken Sugimori,Stage 2,65,Pokémon,2000/02/24,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/base4-1,https://images.pokemontcg.io/base4/1_hires.png,2026/08/14,2026/07/01,54.31,32.0,40.48,199.98,,,,,,47.9814,14.9827,40.3229,0.0,44.9826,38.0507,41.2225,23.0103,26.3091,24.5674,1.1534,2026-08-14
hgss1-1,Arcanine,holofoil,HeartGold & SoulSilver,https://images.pokemontcg.io/hgss1/symbol.png,1,Rare Holo,Naoki Saito,Stage 1,59,Pokémon,2010/02/10,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/hgss1-1,https://images.pokemontcg.io/hgss1/1_hires.png,2026/08/14,2026/07/01,75.84,35.0,77.09,552.0,,34.56,,,,11.3379,1.7532,13.2064,17.7854,9.8385,12.8719,12.7681,34.5905,17.7854,14.1753,1.1534,2026-08-14
ex11-1,Beedrill δ,holofoil,Delta Species,https://images.pokemontcg.io/ex11/symbol.png,1,Rare Holo,Masakazu Fukuda,Stage 2,15,Pokémon,2005/10/31,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/ex11-1,https://images.pokemontcg.io/ex11/1_hires.png,2026/08/14,2026/07/01,45.58,49.45,67.88,96.74,,80.49,,,,19.2848,3.4602,19.181,21.2341,28.835,19.8269,16.0784,1.7301,21.8223,18.0276,1.1534,2026-08-14
ex7-1,Azumarill,normal,Team Rocket Returns,https://images.pokemontcg.io/ex7/symbol.png,1,Rare Holo,Sumiyoshi Kizuki,Stage 1,184,Pokémon,2004/11/01,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/ex7-1,https://images.pokemontcg.io/ex7/1_hires.png,2026/08/14,2026/07/01,6.8,29.99,75.0,115.0,49.26,85.65,,,,198.777,3.4602,204.1403,24.948,16.6666,243.2175,76.3205,11.534,36.5628,30.3921,1.1534,2026-08-14
gym1-1,Blaine's Moltres,1stEditionHolofoil,Gym Heroes,https://images.pokemontcg.io/gym1/symbol.png,1,Rare Holo,Ken Sugimori,Basic,146,Pokémon,2000/08/14,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/gym1-1,https://images.pokemontcg.io/gym1/1_hires.png,2026/08/14,2026/07/01,185.58,190.0,737.5,1539.99,,,,,"{""unlimitedHolofoil"": {""low"": 91.43, ""mid"": 143.85, ""high"": 879.52, ""market"": 133.05, ""directLow"": null}}",112.618,20.6459,111.43,0.0,92.2605,104.1982,110.5073,34.5905,53.414,45.2709,1.1534,2026-08-14
base3-1,Aerodactyl,1stEditionHolofoil,Fossil,https://images.pokemontcg.io/base3/symbol.png,1,Rare Holo,Kagemaru Himeno,Stage 1,142,Pokémon,1999/10/10,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/base3-1,https://images.pokemontcg.io/base3/1_hires.png,2026/08/14,2026/07/01,87.53,74.0,119.2,1248.9,,,,,"{""unlimitedHolofoil"": {""low"": 22.93, ""mid"": 29.99, ""high"": 4320.99, ""market"": 42.22, ""directLow"": 31.98}}",36.459,5.767,50.8765,0.0,11.5225,30.8534,27.0126,22.9527,17.993,21.6032,1.1534,2026-08-14
sm9-1,Celebi & Venusaur-GX,holofoil,Team Up,https://images.pokemontcg.io/sm9/symbol.png,1,Rare Holo GX,Mitsuhiro Arita,Basic|TAG TEAM|GX,3|251,Pokémon,2019/02/01,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/sm9-1,https://images.pokemontcg.io/sm9/1_hires.png,2026/08/14,2026/07/01,53.9,44.5,54.99,485.1,,,,,,45.7438,9.1003,50.5651,0.0,51.903,52.1913,43.5639,7.451,7.3702,8.489,1.1534,2026-08-14
xy2-1,Caterpie,normal,Flashfire,https://images.pokemontcg.io/xy2/symbol.png,1,Common,Sumiyoshi Kizuki,Basic,10,Pokémon,2014/05/07,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/xy2-1,https://images.pokemontcg.io/xy2/1_hires.png,2026/08/14,2026/07/01,0.24,0.05,0.24,19.99,,0.82,,,,0.1499,0.0231,0.1038,0.5767,0.0923,0.1615,0.173,0.6228,0.5306,1.1419,1.1534,2026-08-14
