card_id,name,variant,set,set_symbol_url,card_number,rarity,artist,subtype,national_dex_numbers,supertype,release_date,price_source,purchase_url,image_url,tcgplayer_updated_at,cardmarket_updated_at,tcgplayer_market,tcgplayer_low,tcgplayer_mid,tcgplayer_high,tcgplayer_holofoil_market,tcgplayer_reverse_holofoil_market,tcgplayer_1st_edition_normal_market,tcgplayer_1st_edition_holofoil_market,other_tcgplayer_variants_json,cardmarket_average_sell_price_usd,cardmarket_low_price_usd,cardmarket_trend_price_usd,cardmarket_reverse_holo_sell_usd,cardmarket_avg1_usd,cardmarket_avg7_usd,cardmarket_avg30_usd,cardmarket_reverse_holo_avg1_usd,cardmarket_reverse_holo_avg7_usd,cardmarket_reverse_holo_avg30_usd,eur_usd_rate_used,date
hgss4-1,Aggron,holofoil,HS—Triumphant,https://images.pokemontcg.io/hgss4/symbol.png,1,Rare Holo,Kagemaru Himeno,Stage 2,306,Pokémon,2010/11/03,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/hgss4-1,https://images.pokemontcg.io/hgss4/1_hires.png,2026/09/10,2026/07/01,10.11,6.14,9.8,109.71,,19.41,,,,3.1111,0.5127000212669373,4.2413,3.9267,3.7869,3.2276,3.0761,2.2022,4.1831,3.9733,1.1652,2026-09-10
xy5-1,Weedle,normal,Primal Clash,https://images.pokemontcg.io/xy5/symbol.png,1,Common,Midori Harada,Basic,13,Pokémon,2015/02/04,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/xy5-1,https://images.pokemontcg.io/xy5/1_hires.png,2026/09/10,2026/07/01,0.21,0.03,0.23,19.98,,0.62,,,,0.1748,0.02329999953508377,0.1398,0.536,0.0583,0.1515,0.1631,0.8389,0.6292,0.6758,1.1652,2026-09-10
pl1-1,Ampharos,holofoil,Platinum,https://images.pokemontcg.io/pl1/symbol.png,1,Rare Holo,Atsuko Nishida,Stage 2,181,Pokémon,2009/02/11,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/pl1-1,https://images.pokemontcg.io/pl1/1_hires.png,2026/09/10,2026/07/01,32.84,22.0,33.75,389.5,,24.32,,,,5.7794,1.153499960899353,6.7349,10.4868,4.6608,5.5114,5.3599,15.1359,8.739,6.863,1.1652,2026-09-10
dp3-1,Ampharos,holofoil,Secret Wonders,https://images.pokemontcg.io/dp3/symbol.png,1,Rare Holo,Kouki Saitou,Stage 2,181,Pokémon,2007/11/01,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/dp3-1,https://images.pokemontcg.io/dp3/1_hires.png,2026/09/10,2026/07/01,42.56,29.98,41.92,235.66,,27.06,,,,4.6491,0.2912999987602234,7.0611,4.7307,5.2434,2.7149,4.7657,1.7478,4.0432,4.7307,1.1652,2026-09-10
det1-1,Bulbasaur,holofoil,Detective Pikachu,https://images.pokemontcg.io/det1/symbol.png,1,Common,MPC Film,Basic,1,Pokémon,2019/04/05,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/det1-1,https://images.pokemontcg.io/det1/1_hires.png,2026/09/10,2026/07/01,1.17,0.2,1.0,36.21,,,,,,0.9089,0.02329999953508377,0.7341,0.0,0.2447,0.6991,0.8972,2.3187,1.34,0.9438,1.1652,2026-09-10
dv1-1,Dratini,holofoil,Dragon Vault,https://images.pokemontcg.io/dv1/symbol.png,1,Rare Holo,Masakazu Fukuda,Basic,147,Pokémon,2012/10/05,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/dv1-1,https://images.pokemontcg.io/dv1/1_hires.png,2026/09/10,2026/07/01,4.35,2.75,3.88,94.92,,,,,,1.8177,0.17479999363422394,6.5251,3.4956,46.608,9.24,3.5539,3.4956,3.0994,2.1556,1.1652,2026-09-10
mcd19-1,Caterpie,holofoil,McDonald's Collection 2019,https://images.pokemontcg.io/mcd19/symbol.png,1,,Sekio,Basic,10,Pokémon,2019/10/15,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/mcd19-1,https://images.pokemontcg.io/mcd19/1_hires.png,2026/09/10,2026/07/01,14.7,10.78,11.87,581.88,,,,,,2.8198,0.4661000072956085,2.4935,0.0,4.6608,3.0062,2.6567,0.5826,1.9925,1.5963,1.1652,2026-09-10
pl3-1,Absol G,holofoil,Supreme Victors,https://images.pokemontcg.io/pl3/symbol.png,1,Rare Holo,Yusuke Ishikawa,Basic|SP,359,Pokémon,2009/08/19,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/pl3-1,https://images.pokemontcg.io/pl3/1_hires.png,2026/09/10,2026/07/01,35.95,19.94,28.0,211.39,,46.32,,,,8.0282,1.153499960899353,9.8809,7.8068,4.6608,6.1872,8.5992,4.6491,8.7856,12.2346,1.1652,2026-09-10
ex12-1,Aerodactyl,holofoil,Legend Maker,https://images.pokemontcg.io/ex12/symbol.png,1,Rare Holo,Hajime Kusajima,Stage 1,142,Pokémon,2006/02/01,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/ex12-1,https://images.pokemontcg.io/ex12/1_hires.png,2026/09/10,2026/07/01,79.6,79.0,100.0,311.2,,125.0,,,,29.1067,5.826000213623047,40.7587,36.5873,4.6491,16.8604,92.3771,11.0694,29.2116,34.6647,1.1652,2026-09-10
ex3-1,Absol,holofoil,Dragon,https://images.pokemontcg.io/ex3/symbol.png,1,Rare Holo,Naoyo Kimura,Basic,359,Pokémon,2003/11/24,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/ex3-1,https://images.pokemontcg.io/ex3/1_hires.png,2026/09/10,2026/07/01,164.66,289.0,300.0,2349.9,,101.41,,,,46.4099,2.330399990081787,48.8335,39.0342,81.5057,46.4099,43.2522,37.2864,30.4583,21.6494,1.1652,2026-09-10
ru1-1,Venusaur,holofoil,Pokémon Rumble,https://images.pokemontcg.io/ru1/symbol.png,1,,Pokemon Rumble,Stage 2,3,Pokémon,2009/12/02,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/ru1-1,https://images.pokemontcg.io/ru1/1_hires.png,2026/09/10,2026/07/01,279.91,254.76,279.89,279.89,,,,,,138.5772,68.7468032836914,143.0633,0.0,52.434,142.8535,96.3154,26.6132,12.9221,6.2804,1.1652,2026-09-10
ecard2-H1,Ampharos,,Aquapolis,https://images.pokemontcg.io/ecard2/symbol.png,H1,Rare Holo,Shin-ichi Yoshida,Stage 2,181,Pokémon,2003/01/15,cardmarket,https://prices.pokemontcg.io/cardmarket/ecard2-H1,https://images.pokemontcg.io/ecard2/H1_hires.png,,2026/07/01,,,,,,,,,,209.6661,11.652000427246094,180.4079,0.0,1047.5148,215.4921,111.3698,46.5963,21.1251,21.0901,1.1652,2026-09-10
base4-1,Alakazam,holofoil,Base Set 2,https://images.pokemontcg.io/base4/symbol.png,1,Rare Holo,Ken Sugimori,Stage 2,65,Pokémon,2000/02/24,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/base4-1,https://images.pokemontcg.io/base4/1_hires.png,2026/09/10,2026/07/01,56.51,27.18,48.75,198.4,,,,,,48.4723,15.135899543762207,40.7354,0.0,45.4428,38.4399,41.6442,23.2457,26.5782,24.8188,1.1652,2026-09-10
hgss1-1,Arcanine,holofoil,HeartGold & SoulSilver,https://images.pokemontcg.io/hgss1/symbol.png,1,Rare Holo,Naoki Saito,Stage 1,59,Pokémon,2010/02/10,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/hgss1-1,https://images.pokemontcg.io/hgss1/1_hires.png,2026/09/10,2026/07/01,74.8,35.0,97.41,552.0,,34.83,,,,11.4539,1.7711000442504883,13.3415,17.9674,9.9392,13.0036,12.8988,34.9443,17.9674,14.3203,1.1652,2026-09-10
ex11-1,Beedrill δ,holofoil,Delta Species,https://images.pokemontcg.io/ex11/symbol.png,1,Rare Holo,Masakazu Fukuda,Stage 2,15,Pokémon,2005/10/31,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/ex11-1,https://images.pokemontcg.io/ex11/1_hires.png,2026/09/10,2026/07/01,50.56,49.2,82.66,99.99,,81.76,,,,19.4821,3.4955999851226807,19.3773,21.4513,29.13,20.0298,16.2429,1.7478,22.0456,18.2121,1.1652,2026-09-10
ex7-1,Azumarill,normal,Team Rocket Returns,https://images.pokemontcg.io/ex7/symbol.png,1,Rare Holo,Sumiyoshi Kizuki,Stage 1,184,Pokémon,2004/11/01,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/ex7-1,https://images.pokemontcg.io/ex7/1_hires.png,2026/09/10,2026/07/01,7.2,50.0,100.0,115.0,49.26,85.65,,,,200.8106,3.4955999851226807,206.2287,25.2033,16.8371,245.7057,77.1013,11.652,36.9368,30.703,1.1652,2026-09-10
